age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y 
30,admin.,divorced,secondary,no,55,yes,no,cellular,13,177,4,-1,0,unknown,no
50,services,married,primary,no,-158,no,no,cellular,22,203,4,-1,0,unknown,no
52,unemployed,married,primary,no,20,yes,no,telephone,28,172,1,-1,0,unknown,no
52,management,married,primary,no,740,no,no,unknown,16,206,1,-1,0,unknown,no
62,management,married,tertiary,no,2785,no,no,cellular,6,270,3,-1,0,unknown,yes
32,management,married,tertiary,no,6274,yes,no,cellular,17,500,2,-1,0,unknown,no
31,services,single,unknown,no,6145,yes,no,cellular,31,70,13,-1,0,unknown,no
48,unemployed,married,primary,yes,-6,no,no,cellular,29,362,2,-1,0,unknown,no
57,technician,single,secondary,no,3499,yes,no,cellular,20,104,4,175,3,failure,no
32,technician,married,secondary,no,106,no,no,cellular,9,12,8,174,9,other,no
52,admin.,married,secondary,no,693,no,no,unknown,12,271,1,-1,0,unknown,no
43,management,single,tertiary,no,1304,no,no,cellular,6,501,2,-1,0,unknown,yes
34,management,married,tertiary,no,5334,no,no,cellular,7,385,4,-1,0,unknown,no
28,self-employed,married,secondary,no,-228,yes,yes,cellular,7,164,3,-1,0,unknown,no
22,student,single,secondary,no,3982,no,no,cellular,20,206,1,-1,0,unknown,yes
53,management,married,tertiary,no,800,no,no,cellular,18,90,1,-1,0,unknown,no
46,blue-collar,divorced,primary,no,-35,yes,no,cellular,13,69,1,-1,0,unknown,no
33,technician,married,secondary,no,180,no,no,cellular,4,561,1,435,3,failure,yes
28,blue-collar,married,secondary,no,4,yes,no,cellular,15,310,1,-1,0,unknown,no
36,technician,married,secondary,no,3763,yes,no,unknown,20,83,1,-1,0,unknown,no
32,services,married,secondary,no,1066,yes,no,cellular,5,150,1,262,9,failure,no
58,blue-collar,married,secondary,no,1894,no,no,cellular,11,153,6,-1,0,unknown,no
38,technician,single,secondary,no,1655,no,no,cellular,29,392,2,-1,0,unknown,no
46,blue-collar,married,unknown,no,209,no,no,cellular,11,72,2,-1,0,unknown,no
36,management,divorced,tertiary,no,210,yes,no,telephone,21,62,1,127,2,failure,no
45,technician,divorced,secondary,no,1309,yes,no,unknown,2,144,2,-1,0,unknown,no
57,admin.,divorced,secondary,no,3058,yes,no,unknown,8,268,1,-1,0,unknown,no
40,housemaid,single,tertiary,no,7441,no,no,cellular,31,1461,6,-1,0,unknown,yes
37,technician,divorced,secondary,no,141,yes,no,cellular,6,848,1,364,3,failure,yes
25,services,single,secondary,no,628,no,no,cellular,8,266,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,955,no,yes,cellular,17,301,2,134,4,success,yes
59,blue-collar,married,primary,no,63,no,no,cellular,22,176,6,-1,0,unknown,no
42,services,married,secondary,no,774,no,no,cellular,28,997,1,-1,0,unknown,yes
35,admin.,divorced,secondary,no,1224,yes,no,cellular,3,187,1,-1,0,unknown,yes
31,technician,single,tertiary,no,6,no,no,cellular,8,243,2,-1,0,unknown,no
29,blue-collar,single,primary,no,-63,yes,no,unknown,16,410,3,-1,0,unknown,no
30,technician,married,secondary,no,398,yes,no,cellular,17,132,2,238,2,failure,no
50,management,married,tertiary,no,938,no,no,cellular,6,148,2,98,1,success,no
44,technician,married,tertiary,no,1818,yes,yes,cellular,30,247,1,-1,0,unknown,no
29,management,married,tertiary,no,900,no,no,cellular,17,275,2,-1,0,unknown,no
27,management,single,tertiary,no,592,no,no,cellular,7,667,1,221,3,failure,no
67,retired,married,secondary,no,203,no,no,cellular,11,405,1,266,2,success,yes
37,self-employed,married,tertiary,no,0,no,yes,unknown,30,202,1,-1,0,unknown,no
35,technician,divorced,tertiary,no,825,yes,no,cellular,17,273,2,-1,0,unknown,no
31,services,married,secondary,no,525,yes,yes,unknown,21,159,1,-1,0,unknown,no
40,management,married,tertiary,no,542,yes,no,cellular,20,1816,1,-1,0,unknown,no
37,technician,married,secondary,no,275,yes,no,unknown,5,132,1,-1,0,unknown,no
30,blue-collar,single,unknown,no,-570,yes,no,cellular,31,12,22,-1,0,unknown,no
40,blue-collar,single,primary,no,1,no,no,unknown,20,18,11,-1,0,unknown,no
60,housemaid,married,primary,no,517,no,no,unknown,12,1178,3,-1,0,unknown,no
33,management,married,tertiary,no,2126,no,no,cellular,8,174,2,-1,0,unknown,no
39,blue-collar,single,primary,no,24277,no,no,cellular,28,261,1,-1,0,unknown,yes
31,admin.,married,tertiary,no,1144,yes,yes,cellular,17,89,1,-1,0,unknown,no
39,management,married,tertiary,no,2939,no,no,cellular,15,348,2,-1,0,unknown,yes
46,technician,married,secondary,no,4023,yes,no,cellular,7,131,2,-1,0,unknown,no
28,housemaid,single,primary,no,0,no,yes,cellular,29,120,4,-1,0,unknown,no
47,management,married,tertiary,no,-50,no,yes,cellular,7,175,1,-1,0,unknown,no
52,admin.,married,secondary,no,722,no,no,cellular,26,99,2,185,3,failure,no
48,technician,married,secondary,no,0,yes,no,cellular,28,123,1,204,1,failure,no
46,housemaid,married,primary,no,201,yes,no,cellular,21,91,1,-1,0,unknown,no
51,blue-collar,married,unknown,no,1137,no,no,unknown,11,76,1,-1,0,unknown,no
48,self-employed,married,secondary,no,91,no,no,cellular,21,136,8,-1,0,unknown,no
31,management,single,tertiary,no,2983,yes,no,cellular,2,153,1,-1,0,unknown,no
53,retired,divorced,primary,no,-24,no,yes,cellular,14,319,3,-1,0,unknown,no
21,student,single,secondary,no,71,no,no,cellular,13,169,2,-1,0,unknown,yes
38,admin.,married,secondary,no,4458,yes,no,unknown,5,215,1,-1,0,unknown,no
36,housemaid,married,secondary,no,0,no,yes,telephone,15,571,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,228,yes,no,unknown,3,328,9,-1,0,unknown,no
30,management,single,tertiary,no,8535,no,no,cellular,18,393,2,-1,0,unknown,yes
34,technician,single,tertiary,no,144,yes,yes,cellular,14,104,1,85,19,failure,no
52,blue-collar,married,primary,no,2569,no,no,cellular,11,258,5,-1,0,unknown,no
41,technician,married,secondary,no,352,yes,no,cellular,18,129,2,-1,0,unknown,no
35,admin.,single,secondary,no,3636,no,no,cellular,12,202,1,-1,0,unknown,no
38,self-employed,married,tertiary,no,0,no,no,cellular,29,117,3,-1,0,unknown,no
39,technician,married,unknown,no,839,no,no,unknown,30,825,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,375,yes,no,unknown,6,99,5,-1,0,unknown,no
34,services,married,secondary,no,27,yes,yes,cellular,31,249,3,-1,0,unknown,no
39,services,married,secondary,no,702,yes,no,cellular,8,303,1,300,1,failure,no
32,entrepreneur,single,tertiary,no,7641,yes,yes,cellular,21,39,10,-1,0,unknown,no
26,technician,single,tertiary,no,75,yes,yes,unknown,19,351,1,-1,0,unknown,no
33,blue-collar,married,primary,no,139,yes,no,cellular,8,548,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,387,yes,no,cellular,13,61,11,282,1,other,no
37,management,married,tertiary,no,231,yes,yes,unknown,6,451,2,-1,0,unknown,no
39,blue-collar,married,primary,no,118,no,no,cellular,3,906,1,-1,0,unknown,yes
33,blue-collar,single,unknown,no,-90,yes,no,unknown,13,415,1,-1,0,unknown,no
53,technician,married,tertiary,no,1405,yes,yes,cellular,29,140,1,244,1,failure,no
47,management,married,tertiary,no,649,yes,no,cellular,27,78,2,-1,0,unknown,no
40,services,married,secondary,no,293,no,no,telephone,4,192,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,2231,yes,yes,unknown,19,470,4,-1,0,unknown,no
39,management,married,tertiary,no,2320,no,yes,cellular,20,25,2,-1,0,unknown,no
56,management,divorced,tertiary,no,1263,yes,no,cellular,13,155,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,1288,yes,no,telephone,2,18,1,-1,0,unknown,no
35,management,single,secondary,no,3384,yes,no,cellular,31,372,2,-1,0,unknown,no
58,retired,married,primary,no,1077,no,no,cellular,15,592,1,-1,0,unknown,no
55,retired,divorced,secondary,no,-268,no,yes,cellular,24,1417,1,-1,0,unknown,yes
29,self-employed,married,tertiary,no,242,yes,no,cellular,18,73,4,-1,0,unknown,no
36,blue-collar,married,unknown,no,714,no,no,unknown,9,277,3,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,336,yes,no,unknown,2,313,2,-1,0,unknown,no
50,self-employed,married,tertiary,no,50,yes,no,cellular,11,142,5,-1,0,unknown,no
73,retired,married,primary,no,508,no,no,cellular,9,176,1,-1,0,unknown,yes
32,management,single,tertiary,no,112,yes,no,cellular,5,118,1,-1,0,unknown,no
33,blue-collar,married,primary,no,716,yes,no,unknown,7,83,3,-1,0,unknown,no
44,blue-collar,married,primary,no,6,no,no,cellular,10,338,9,-1,0,unknown,no
37,admin.,married,secondary,no,7,yes,no,cellular,27,224,7,105,1,other,no
31,management,married,tertiary,no,141,yes,no,cellular,4,572,2,238,7,other,yes
35,student,single,secondary,no,188,yes,no,cellular,5,863,1,78,8,success,yes
25,management,single,tertiary,no,1,yes,no,cellular,13,9,5,-1,0,unknown,no
31,technician,married,tertiary,no,15,no,no,unknown,2,389,1,-1,0,unknown,no
32,technician,married,tertiary,no,2553,yes,no,cellular,24,459,7,-1,0,unknown,no
59,retired,single,secondary,yes,-341,no,yes,cellular,14,94,3,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,5156,yes,no,cellular,4,54,1,-1,0,unknown,no
42,management,married,primary,no,5310,yes,no,cellular,20,273,1,90,3,success,yes
31,unemployed,single,secondary,no,284,yes,no,cellular,2,855,1,-1,0,unknown,yes
35,admin.,married,secondary,no,1098,yes,yes,unknown,2,143,2,-1,0,unknown,no
39,management,married,tertiary,no,-409,yes,no,cellular,29,590,23,-1,0,unknown,no
43,technician,married,secondary,no,2344,yes,no,unknown,27,111,2,-1,0,unknown,no
38,admin.,single,unknown,no,31,no,no,cellular,20,59,3,-1,0,unknown,no
29,technician,single,tertiary,no,313,no,yes,cellular,8,227,2,-1,0,unknown,no
28,admin.,single,secondary,no,-126,no,yes,cellular,8,360,4,-1,0,unknown,no
30,management,single,tertiary,no,617,no,no,cellular,27,192,2,-1,0,unknown,yes
26,services,single,secondary,no,8206,yes,no,unknown,13,213,2,-1,0,unknown,no
58,services,married,secondary,no,50,yes,no,cellular,20,161,7,-1,0,unknown,no
44,blue-collar,married,secondary,no,0,no,no,unknown,18,26,7,-1,0,unknown,no
34,blue-collar,married,primary,no,1309,yes,no,cellular,12,456,2,364,1,failure,no
34,technician,single,secondary,yes,264,no,no,unknown,2,131,2,-1,0,unknown,no
55,management,married,tertiary,no,1402,yes,no,cellular,11,125,2,175,1,failure,no
52,technician,married,secondary,no,945,no,no,unknown,20,16,8,-1,0,unknown,no
46,management,married,tertiary,no,1600,yes,yes,cellular,11,1244,1,-1,0,unknown,yes
32,technician,single,secondary,no,930,yes,no,unknown,21,122,1,-1,0,unknown,no
29,management,married,tertiary,no,54,no,no,cellular,28,873,3,-1,0,unknown,no
34,blue-collar,single,primary,no,-343,yes,yes,cellular,19,207,1,-1,0,unknown,no
30,management,single,tertiary,no,4210,no,no,cellular,12,796,4,-1,0,unknown,yes
52,blue-collar,married,unknown,no,0,yes,no,cellular,9,1486,1,-1,0,unknown,yes
34,management,married,tertiary,no,4131,yes,no,unknown,27,172,7,-1,0,unknown,no
41,management,married,tertiary,no,15,no,no,unknown,20,13,5,-1,0,unknown,no
24,student,single,secondary,no,822,no,no,cellular,27,184,1,91,2,failure,yes
41,management,married,tertiary,no,326,yes,no,cellular,5,788,1,-1,0,unknown,yes
30,technician,single,secondary,no,2153,no,no,telephone,20,29,1,-1,0,unknown,no
30,technician,single,secondary,no,13,no,no,cellular,21,379,1,-1,0,unknown,no
59,management,married,tertiary,no,5397,no,no,cellular,23,671,3,-1,0,unknown,yes
58,services,married,secondary,no,4428,no,no,telephone,18,234,3,-1,0,unknown,no
39,unemployed,married,primary,no,7372,no,no,unknown,9,76,1,-1,0,unknown,no
36,management,single,tertiary,no,317,no,no,unknown,16,348,1,-1,0,unknown,no
31,technician,single,secondary,no,271,yes,no,cellular,5,269,1,-1,0,unknown,no
34,management,married,tertiary,no,606,no,no,cellular,20,97,1,-1,0,unknown,yes
44,unemployed,divorced,tertiary,no,0,no,no,cellular,5,1960,3,-1,0,unknown,yes
40,blue-collar,married,primary,no,-616,yes,no,cellular,21,182,1,157,2,failure,no
40,management,married,tertiary,no,0,no,no,cellular,6,131,2,98,6,success,yes
52,blue-collar,married,tertiary,no,297,yes,no,cellular,18,62,2,195,1,failure,no
25,admin.,single,secondary,no,96,yes,no,unknown,9,176,2,-1,0,unknown,no
35,services,married,secondary,no,1694,no,yes,cellular,31,55,6,-1,0,unknown,no
25,student,single,secondary,no,108,no,no,cellular,29,305,3,-1,0,unknown,yes
36,management,married,tertiary,yes,-485,yes,no,cellular,19,278,1,-1,0,unknown,no
30,blue-collar,married,primary,no,25,yes,no,cellular,13,51,1,-1,0,unknown,no
41,housemaid,married,primary,no,0,no,no,cellular,14,168,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,157,yes,no,unknown,20,315,1,-1,0,unknown,no
41,management,married,tertiary,no,3353,no,no,cellular,8,51,2,-1,0,unknown,no
52,technician,divorced,secondary,no,-558,no,no,cellular,14,152,5,-1,0,unknown,no
43,management,married,tertiary,yes,0,no,no,cellular,21,455,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,4996,yes,no,cellular,18,15,9,363,2,failure,no
40,blue-collar,married,secondary,no,598,yes,no,unknown,13,69,11,-1,0,unknown,no
48,admin.,married,secondary,no,1131,no,yes,cellular,8,49,1,-1,0,unknown,no
36,management,single,tertiary,no,2944,no,no,cellular,18,882,8,-1,0,unknown,yes
45,services,married,secondary,no,759,yes,no,unknown,2,172,2,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,6,787,3,9,1,other,yes
40,admin.,married,tertiary,no,10035,no,no,unknown,9,29,1,-1,0,unknown,no
44,unknown,single,unknown,no,1239,no,no,unknown,20,39,4,-1,0,unknown,no
44,entrepreneur,married,secondary,no,692,no,no,unknown,18,73,4,-1,0,unknown,no
81,retired,divorced,tertiary,no,0,no,no,cellular,14,357,1,-1,0,unknown,no
42,technician,married,tertiary,no,757,no,no,cellular,10,154,1,-1,0,unknown,yes
26,admin.,single,secondary,no,274,no,no,cellular,1,351,3,-1,0,unknown,yes
35,technician,married,secondary,no,1508,no,no,cellular,28,339,8,-1,0,unknown,no
27,technician,single,secondary,no,1187,no,no,cellular,28,120,2,-1,0,unknown,no
36,management,married,tertiary,no,46,no,no,cellular,25,84,4,-1,0,unknown,no
30,services,married,unknown,no,-51,yes,yes,cellular,18,440,4,-1,0,unknown,no
41,management,single,secondary,no,3234,yes,no,cellular,30,2770,1,-1,0,unknown,yes
35,management,single,tertiary,no,107,yes,no,cellular,6,142,3,-1,0,unknown,no
58,blue-collar,married,primary,no,5445,yes,no,cellular,14,391,1,-1,0,unknown,no
38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,163,2,-1,0,unknown,no
42,technician,married,secondary,no,3472,yes,no,unknown,2,61,2,-1,0,unknown,no
34,technician,married,secondary,no,1,no,no,cellular,28,535,2,-1,0,unknown,yes
29,management,single,tertiary,no,307,yes,no,cellular,2,690,1,-1,0,unknown,yes
53,blue-collar,married,secondary,no,1626,no,no,unknown,9,151,1,-1,0,unknown,no
33,management,single,tertiary,no,134,no,no,cellular,18,79,2,-1,0,unknown,no
51,blue-collar,married,primary,no,-26,yes,no,unknown,27,47,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,348,yes,no,unknown,27,233,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,166,1,181,2,failure,no
35,services,married,secondary,no,630,yes,no,cellular,2,134,1,271,2,failure,no
42,admin.,married,secondary,no,-465,no,yes,cellular,23,102,1,-1,0,unknown,no
38,unemployed,married,primary,no,113,yes,no,unknown,16,27,2,-1,0,unknown,no
54,management,married,tertiary,yes,153,no,no,unknown,9,99,3,-1,0,unknown,no
46,technician,married,secondary,no,57,no,no,unknown,28,796,1,-1,0,unknown,yes
37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,753,6,-1,0,unknown,yes
53,services,married,secondary,no,341,no,no,cellular,30,423,2,-1,0,unknown,yes
31,management,single,tertiary,no,4509,yes,no,unknown,12,207,3,-1,0,unknown,no
43,technician,single,secondary,no,59,yes,no,unknown,11,107,19,-1,0,unknown,no
43,technician,married,secondary,no,297,yes,no,cellular,14,119,3,-1,0,unknown,no
34,blue-collar,married,primary,no,571,yes,no,unknown,23,202,2,-1,0,unknown,no
32,management,married,tertiary,no,8929,no,no,cellular,11,126,1,-1,0,unknown,yes
36,technician,married,tertiary,no,4139,no,no,unknown,11,175,4,-1,0,unknown,no
28,technician,single,secondary,no,598,yes,no,cellular,2,177,1,288,2,failure,yes
35,management,single,tertiary,no,560,yes,no,unknown,6,181,1,-1,0,unknown,no
53,unemployed,married,primary,no,49,no,no,cellular,27,254,8,-1,0,unknown,no
45,technician,single,tertiary,no,2099,no,yes,unknown,1,333,1,-1,0,unknown,no
56,technician,married,secondary,no,0,yes,no,cellular,20,249,1,-1,0,unknown,no
45,housemaid,married,tertiary,no,0,no,no,unknown,9,100,1,-1,0,unknown,no
33,management,single,tertiary,no,3821,no,no,cellular,21,201,5,-1,0,unknown,no
40,management,married,secondary,no,569,no,no,cellular,20,129,2,-1,0,unknown,no
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,849,1,-1,0,unknown,yes
25,student,single,unknown,no,722,no,no,telephone,21,623,2,-1,0,unknown,yes
41,entrepreneur,married,primary,no,759,yes,no,unknown,4,79,10,-1,0,unknown,no
53,admin.,married,secondary,no,-1601,no,yes,cellular,13,82,2,-1,0,unknown,no
51,technician,divorced,tertiary,no,4596,no,no,cellular,8,334,5,-1,0,unknown,no
30,management,single,tertiary,no,4808,no,no,cellular,10,272,1,-1,0,unknown,yes
36,technician,single,tertiary,no,4644,no,no,cellular,26,29,12,-1,0,unknown,no
48,blue-collar,married,secondary,no,1841,yes,no,unknown,30,216,3,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,593,yes,no,cellular,17,182,2,-1,0,unknown,no
54,management,divorced,tertiary,no,192,yes,no,unknown,28,157,3,-1,0,unknown,no
32,technician,married,tertiary,no,-1053,yes,no,cellular,21,357,3,-1,0,unknown,no
33,technician,married,secondary,no,6419,no,no,cellular,7,419,3,-1,0,unknown,no
51,blue-collar,married,primary,no,296,yes,no,cellular,4,211,5,-1,0,unknown,no
37,self-employed,married,tertiary,no,2211,yes,no,cellular,25,143,1,-1,0,unknown,no
29,services,divorced,secondary,no,1336,yes,no,unknown,28,298,5,-1,0,unknown,no
52,technician,married,secondary,no,150,yes,no,telephone,21,177,3,-1,0,unknown,no
39,management,married,tertiary,no,710,yes,no,cellular,11,211,2,-1,0,unknown,no
43,housemaid,married,primary,no,522,no,no,unknown,5,86,1,-1,0,unknown,no
31,unemployed,single,tertiary,no,302,no,no,cellular,3,349,1,357,3,success,yes
57,management,married,secondary,no,0,yes,no,cellular,24,725,2,-1,0,unknown,no
29,self-employed,single,secondary,no,272,yes,no,unknown,16,123,3,-1,0,unknown,no
28,technician,married,secondary,no,7102,yes,no,cellular,20,156,3,325,9,failure,no
38,management,married,tertiary,no,385,yes,no,telephone,28,154,1,-1,0,unknown,yes
